id_openalex,doi,titulo,ano,data_pub,idioma,tipo,is_oa,citacoes,fwci,resumo,periodico,issn,front_matter
https://openalex.org/W3080604772,NA,Interesses de classe e organizacao estatal: o caso do consplan,1978,1978-01-01,pt,article,TRUE,2,4.6849,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2526766393,NA,A economia de manchester e a sociologia paulista,1978,1978-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2697476149,NA,A producao publica na economia brasileira,1978,1978-01-01,pt,article,TRUE,1,1.0523,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080384553,NA,Depois do milagre,1978,1978-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080813729,NA,"Burocracia, clientela e relacoes de poder: um modelo teorico",1978,1978-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081007199,NA,Centro-periferia e troca desigual: origens e crescimento de uma doutrina economica,1978,1978-01-01,pt,article,TRUE,1,1.0523,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081515008,NA,A cidade como categoria sociologica,1978,1978-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2622016431,NA,A musicologia kamayura: para uma antropologia da comunicacao do alto-xingu (bastos r j de m),1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2720998388,NA,"Crescimento, igualdade e democracia",1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2771753374,NA,Ensino integrado e ensino tradicional: uma avaliacao empirica,1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2911471271,NA,O banco do nordeste do brasil como agencia de modernizacao (tabosa pinto a),1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080078652,NA,"Universidade, ciencia e subdesenvolvimento",1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080564635,NA,Fundamentos metodologicos e ideologicos do pensamento politico de Oliveira Vianna,1978,1978-01-01,it,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080671403,NA,"Relacoes ""economicas"" internacionais do brasil: notas para uma agenda de politicas de pesquisa",1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080841432,NA,Autoritarismo e decadencia politica: um estudo de caso,1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080981812,NA,Reforma constitucional e ordem autoritaria: congresso nacional na 8a legislatura,1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081040804,NA,Um instrumento para medir aspiracoes ocupacionais de adolescentes brasileiros,1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081253129,NA,"Notas criticas ao ""desemprego e subemprego no brasil""",1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081497284,NA,Duglas teixeira monteiro,1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3091888746,NA,Evolucao e crise do sistema partidario brasileiro: as eleicoes legislativas estaduais de 1947 a 1962,1978,1978-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080713325,NA,As duas faces da mobilidade,1979,1979-01-01,pt,article,TRUE,11,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080671044,NA,Politica exterior brasileira: balanco e perspectivas (*),1979,1979-01-01,pt,article,TRUE,5,1.7343,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081059822,NA,Autonomia e dependencia na representacao de interesses industriais (,1979,1979-01-01,pt,article,TRUE,7,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081162108,NA,Elite intelectual e debate politico nos anos 30 (,1979,1979-01-01,pt,article,TRUE,5,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081285687,NA,Violencia do estado e classes populares,1979,1979-01-01,pt,article,TRUE,4,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2638766195,NA,Distribuicao de renda e desenvolvimento: novas evidencias e uma tentativa de clarificacao da controversia no brasil,1979,1979-01-01,pt,article,TRUE,3,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081454120,NA,Relacoes entre negros e brancos no brasil,1979,1979-01-01,pt,article,TRUE,3,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2733341986,NA,A burocracia imperial: a dialetica da ambiguidade,1979,1979-01-01,pt,article,TRUE,2,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080189649,NA,Ciencia politica e socializacao politica nos Estados Unidos,1979,1979-01-01,pt,article,TRUE,2,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080787905,NA,Populacao e politica populacional no brasil: uma resenha de estudos recentes,1979,1979-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080859051,NA,As politicas de cassacoes,1979,1979-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081031908,NA,Educacao e estado no brasil: notas sobre o conceito de politica educacional,1979,1979-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080728124,NA,Gino germani: 1911-1979,1979,1979-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081389726,NA,"Ciencia, tecnologia e desenvolvimento: a experiencia latino-americana (*)",1979,1979-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080556951,NA,Estado e saude publica no brasil (1889-1930),1980,1980-01-01,pt,article,TRUE,10,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080216174,NA,O coronelismo e o coronelismo de cada um,1980,1980-01-01,pt,article,TRUE,19,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081070762,NA,Em louvor de victor nunes leal,1980,1980-01-01,pt,article,TRUE,3,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081142444,NA,A familia operaria: consciencia e ideologia,1980,1980-01-01,pt,article,TRUE,54,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2561448286,NA,Antropologia para sueco ver,1980,1980-01-01,pt,article,TRUE,9,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080599518,NA,Sobre sociologos pobreza e crime,1980,1980-01-01,pt,article,TRUE,6,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081200174,NA,Violencia e cidadania,1980,1980-01-01,pt,article,TRUE,4,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080371739,NA,"Conflito, poder e negociacao na familia: a questao geracional",1980,1980-01-01,pt,article,TRUE,2,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080435448,NA,A ciencia politica na America Latina,1980,1980-01-01,pt,article,TRUE,2,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080242346,NA,"O grifo e nosso! academia, democracia e dependencia",1980,1980-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081138052,NA,A violencia como mecanismo de dominacao e como estrategia de sobrevivencia,1980,1980-01-01,es,article,TRUE,2,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080215614,NA,Da violencia dos nossos dias,1980,1980-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080716020,NA,Sociedade agraria e ordem politica,1980,1980-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080766052,NA,Uma nova sociologia,1980,1980-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081452838,NA,"Ideologia, lazer e cultura popular: um estudo do circo-teatro nos bairros da periferia de sao paulo",1980,1980-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W2922946717,NA,Educacao moral e civica: uma experiencia de socializacao politica,1980,1980-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080092834,NA,"O minotauro imperial (Uricoechea, F.)",1980,1980-01-01,pl,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080409932,NA,Casa-grande & senzala: uma interpretacao,1980,1980-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080849478,NA,A reproducao da desigualdade (macedo c c),1980,1980-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080905681,NA,Desigualdade e mobilidade social no brasil (pastore j),1980,1980-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081020154,NA,"Pensamiento politico, institucionalizacao academica e relacao de dependencia no Brasil",1980,1980-01-01,es,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081075043,NA,"The state and society, peru in comparative perspective (stepan a)",1980,1980-01-01,en,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081440284,NA,O colapso da democracia no brasil: seus determinantes economicos,1980,1980-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081477588,NA,A questao agraria no brasil (piado c).- a crise agraria (guimaraes a p),1980,1980-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3092325281,NA,Maquinas politicas e oposicao: o mdb no rio de janeiro,1980,1980-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080115281,NA,Cor e o processo de realizacao socio-economica,1981,1981-01-01,pt,article,TRUE,22,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080612683,NA,Quebra-quebras na construcao civil: o caso dos operarios do metro do rio de janeiro,1981,1981-01-01,pt,article,TRUE,3,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080390265,NA,Governo e sindicatos no brasil: a perspectiva dos anos 80,1981,1981-01-01,pt,article,TRUE,10,2.5298,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081490426,NA,Mafambura e caxapura: na encruzilhada da identidade,1981,1981-01-01,pt,article,TRUE,4,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081438384,NA,As belas mentiras: a ideologia subjacente aos textos didaticos (nosella m l c d),1981,1981-01-01,pt,article,TRUE,2,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081489869,NA,Sindicalismo e politica social nos estados unidos,1981,1981-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080354404,NA,Tendencias recentes da negociacao coletiva no Brasil,1981,1981-01-01,pt,article,TRUE,6,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,TRUE
https://openalex.org/W3080219982,NA,O processo de trabalho como dominacao: um estudo de caso,1981,1981-01-01,pt,article,TRUE,3,2.5196,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080225130,NA,"O debate sobre ""estatizacao"" no brasil",1981,1981-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080384184,NA,As forcas armadas e o estado autoritario no cone sul da America Latina,1981,1981-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081268817,NA,Empresarios e trabalhadores de origem italiana no desenvolvimento industrial brasileiro entre 1880 e 1914: o caso de Sao Paulo,1981,1981-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080239114,NA,Regionalismo e centralizacao politica (partidos e constituinte nos anos 30) (gomes a m c),1981,1981-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080713482,NA,"Mercado, organizacoes de interesse e burocracia publica: o caso do setor pecuario no Brasil",1981,1981-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080807351,NA,"Os anos criticos (1934-1938) (Levine, R.M.)",1981,1981-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080886176,NA,As tres democracias e o marxismo dos contemporaneos,1981,1981-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081164855,NA,"Politica intervencionista nos anos 30, oiaa",1981,1981-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081492403,NA,Fabrica e sistema politico: anotacoes teoricas para uma investigacao empirica,1981,1981-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081506760,NA,"Economia, politica e democracia notas sobre a logica da acao estatal",1981,1981-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080462405,NA,A organizacao policial numa area metropolitana,1982,1982-01-01,pt,article,TRUE,65,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080636421,NA,A trajetoria do pragmatismo-uma analise da politica externa brasileira,1982,1982-01-01,pt,article,TRUE,14,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080734589,NA,"Elites agrarias, "" state-building "" e autoritarismo. V encontro anual da associacao nacional de pos-graduacao e pesquisa en ciencias sociais, friburgo, suiza, 21-23 outubro, 1981",1982,1982-01-01,pt,article,TRUE,6,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080145979,NA,Autoritarismo e apos : convergencias e divergencias entre brasil e chile,1982,1982-01-01,es,article,TRUE,18,3.1545,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081076196,NA,O brasil no conselho de estado : imagen e modelo,1982,1982-01-01,es,article,TRUE,1,3.3959,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081443539,NA,Em torno da discussao sobre os novos regimes autoritarios na america latina,1982,1982-01-01,pt,article,TRUE,1,8.5544,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080180082,NA,"Crise e transicao : uma interpretacao do momento politico nacional. V reuniau anual da associacao nacional de pos-graduacao e pesquisa em ciencias sociais, friburgo, suiza, 21-23 outubro, 1981",1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080543998,NA,"Realinhamento politico e desestabilizacao do sistema partidario : brasil, 1945-1962. Vi encontro anual da associacao nacional de pos-graduacao e pesquisas en ciencias sociais, friburgo, suiza, 20-22 outubro, 1982",1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080748194,NA,Universidade : aberta para reformas,1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080990790,NA,A idiotia da vida rural,1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081100493,NA,Cartorios na cena politica,1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081207697,NA,Os novos trabalhadores na america latina : uma reflexao sobre a tese da aristocracia operaria,1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081289505,NA,Ascensao e declinio da economia do desenvolvimento,1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081506544,NA,Os custos da assistencia medica e a crise financeira da previdencia social,1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3083190777,NA,Acao coletiva e participacao politica do pequeno e medio empresario,1982,1982-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080227551,NA,"Etnocentrismo as avessas : o conceito de "" sociedade complexa """,1983,1983-01-01,pt,article,TRUE,4,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3091932081,NA,"O problema da cidadania na hora da transicao democratica. Movimiento operario e sindicatos, vi encuentro anual da associacao nacional de pos-graduacao e pesquisas em ciencias sociais, nova friburgo, rio de janeiro, brasil, outubro, 1982",1983,1983-01-01,pt,article,TRUE,2,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080259802,NA,"Impresa e redemocratizacao no brasil. Xii congreso mundial da associacao internacional de ciencia politica, rio de janeiro, 9-14 agosto 1982",1983,1983-01-01,pt,article,TRUE,1,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080915767,NA,Luta politica e luta pela terra no nordeste,1983,1983-01-01,pt,article,TRUE,9,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080451988,NA,"O papel dos empresarios no processo de transicao : o caso brasileiro. Conferencia : transsitions from authoritarianism and prospects for democracy in latin america and southern europe, latin american program of the woodrow wilson center, washingto",1983,1983-01-01,en,article,TRUE,3,1.9504,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3092548678,NA,"Novas demandas, novos direitos: experiencias do sindicalismo paulista na ultima decada",1983,1983-01-01,pt,article,TRUE,2,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080549926,NA,"Representacao eleitoral : conceitos e experiencias. Seminario. "" regime eleitoral e transicao politica : representacao. Proporcional versus voto distrital, rio de janeiro, 15 abril 1983",1983,1983-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080719891,NA,"Representacao majoritaria e representacao proporcional : a controversia teorica e. O impacto das formulas eleitorais sobre o processo politico. Ssem. Regime eleit e trans pol : rep. Propor. Versus voto distrital, rio de jan, abr. 83",1983,1983-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081115680,NA,Conjunto habitacional : ampliando a controversia sobre a remocao de favelas,1983,1983-01-01,es,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081228448,NA,Desafios e desafinos nos caminhos da cidadania,1983,1983-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081317053,NA,"Classe operaria e estado : a experiencia francesa das municipalidades socialistas e comunistas. X congreso da international sociological association, mexico, d. F, 1982",1983,1983-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081400760,NA,"A reforma do sistema eleitoral. Seminario. Regime eleitoral e transicao politica : representacao proporcional versus voto distrital, rio de janeiro, 15 abr 1983",1983,1983-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3081449100,NA,"A questao do fascismo na america latina. Mesa redonda : autoritarisme et fascisme dans les pays latins, asociacion mediterranea latino-americana (amela) y facultad de ciencias politicas de florencia, florencia, italia, 25-27 noviembre 1982",1983,1983-01-01,es,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3082019923,NA,Reajustes salariais na industria e a lei salarial de 1979 : uma nota empirica,1983,1983-01-01,pt,article,TRUE,0,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080188066,NA,"Encontrando Taso, me descobrindo",1984,1984-01-01,pt,article,TRUE,32,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080811877,NA,Clientelismo e representacao em minas gerais durante a primeira republica : uma critica a paul cammack,1984,1984-01-01,pt,article,TRUE,4,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
https://openalex.org/W3080367862,NA,"De lima junior, o. B. Partidos politicos brasileiros ; a experiencia federal e regional : 1945-1964, rio de janeiro, graal, 1983",1984,1984-01-01,es,article,TRUE,6,0,NA,DADOS_Revista_de_Ciencias_Sociais,1678-4588,FALSE
